,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
4480,A2064,"['microtivity IL184 5mm Assorted Clear LED w/ Resistors (6 Colors, Pack of 60)', 'JVCC REF-7 Engineering Grade Reflective Tape: 3 in. x 30 ft. (Silver-White)', 'Rothco Duct Tape', 'Fouring BL Car Wide Angle Rear View Multi Blind Spot Mirror 3M VHB Tape', 'wall26 Reflective Student Driver Magnetic Car Signs(Set of 3) Safety Caution Sign', '3M Dual Lock Reclosable Fastener SJ3560 250 Clear, 1/2 in x 6 Ft by 3M']","XFasten Reflective Tape, Red & White, 2 Inches by 5 Yards","[1785, 2305, 251, 3166, 987, 2458]",2442,"['<a_73><b_141><c_2>', '<a_68><b_62><c_34>', '<a_122><b_203><c_46>', '<a_180><b_192><c_96>', '<a_206><b_62><c_23>', '<a_68><b_32><c_142>']",<a_206><b_0><c_35>
4481,A7541,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold', 'eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue', 'Gizmo Dorks 1.75mm HIPS Filament 1kg / 2.2lb for 3D Printers, White', 'SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm']","Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)","[2152, 2157, 2894, 2544]",819,"['<a_223><b_198><c_100>', '<a_223><b_126><c_16>', '<a_223><b_159><c_168>', '<a_223><b_86><c_176>']",<a_107><b_35><c_90>
4482,A1347,"['Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)', 'Loctite Ultra Gel Control Super Glue 4-Gram (1363589)', 'Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'BIQU GT2 20Teeth 5mm Bore Aluminum Timing Belt Idler Pulley for 3D Printer 6mm Width Timing Belt (Pack of 5pcs)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'Signswise 5pcs Reprap 24V 40W Ceramic Cartridge Heater for 3D Printer Prusa Mendel', 'Signswise 2 Pack 5mm 40T Extruder Driver Feeder Gear Bore for Makerbot Mk7 Mk8 3D Printer', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White', 'XTC-3D High Performance 3D Print Coating, 6.4 Oz']",1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,"[202, 59, 2734, 1755, 1850, 1847, 2735, 2736, 2737, 2738]",2739,"['<a_165><b_15><c_16>', '<a_165><b_214><c_30>', '<a_158><b_72><c_232>', '<a_159><b_251><c_245>', '<a_223><b_198><c_182>', '<a_223><b_20><c_170>', '<a_91><b_242><c_223>', '<a_159><b_19><c_56>', '<a_223><b_72><c_114>', '<a_223><b_201><c_2>']",<a_158><b_206><c_3>
4483,A1149,"['ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D', 'PORTER-CABLE PN23Pp 23 Gauge Pin Nail Project Pack', 'Innovative Components AN4C-5S3L-21 1.75"" Star Knob thru hole&nbsp; 1/4-20 steel zinc lock nut black pp (Pack of 10)', 'Kreg SPS-C1-100 Pocket Screws - 1-Inch, 7 Coarse, Pan-Head, 100-Count', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count', 'Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count']","Kreg SML-C125-500 1-1/4-Inch #8 Coarse Pocket Hole Screws with Washer-Head, 500-Pack","[201, 2519, 524, 2508, 387, 908]",3,"['<a_67><b_185><c_54>', '<a_42><b_8><c_14>', '<a_224><b_239><c_0>', '<a_224><b_95><c_177>', '<a_224><b_163><c_173>', '<a_224><b_163><c_54>']",<a_224><b_163><c_184>
4484,A2700,"['Stanley R120 Rivet Pack Assortment', 'Stanley MR100CG Contractor Grade Riveter', '2 Pack Kydex Plastic Sheet Black 12"" X 12"" X 1/16"" (0.060"")', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)', 'Dremel 531 Stainless Steel Brush, Cup']",PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,"[658, 659, 2856, 182, 175, 1378]",416,"['<a_224><b_76><c_250>', '<a_42><b_47><c_83>', '<a_68><b_151><c_77>', '<a_107><b_93><c_0>', '<a_202><b_52><c_97>', '<a_24><b_43><c_171>']",<a_228><b_75><c_44>
4485,A2700,"['Stanley R120 Rivet Pack Assortment', 'Stanley MR100CG Contractor Grade Riveter', '2 Pack Kydex Plastic Sheet Black 12"" X 12"" X 1/16"" (0.060"")', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)', 'Dremel 531 Stainless Steel Brush, Cup', 'PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6']","Arrow Fastener 608 Wide Crown Swingline Style Heavy Duty 1/2-Inch Staples, 1000-Pack","[658, 659, 2856, 182, 175, 1378, 416]",2019,"['<a_224><b_76><c_250>', '<a_42><b_47><c_83>', '<a_68><b_151><c_77>', '<a_107><b_93><c_0>', '<a_202><b_52><c_97>', '<a_24><b_43><c_171>', '<a_228><b_75><c_44>']",<a_42><b_46><c_65>
4486,A4345,"['Dyson DC50 Animal  Compact Upright Vacuum Cleaner, Iron/Purple - Corded', 'DiversiTech 6-9718 Foam Insulation Tape, 1/8"" x 2"" x 30\' Roll, Black', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', '3M 08115 Panel Bonding Adhesive - 200 ml', 'Housing Bracket for Big blue 10"" and 20"" filter housings']",URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs,"[2247, 2863, 181, 181, 182, 3156, 913]",3304,"['<a_197><b_89><c_233>', '<a_202><b_11><c_85>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_99><b_86><c_233>', '<a_71><b_65><c_55>']",<a_236><b_33><c_2>
4487,A6635,"['3M Safety Stripe Tape 5702 Black/Yellow, 1 in x 36 yd 5.4 mil, Conveniently Packaged (Pack of 1)', 'Colgate Max Fresh Full Head Toothbrush, Medium', '3-IN-ONE  Professional Grade Pneumatic Tool Oil, 4 OZ', 'Delta Power Equipment Corporation 50-767 1.5 hp Dust Collector', 'WD-40 Specialist&nbsp; Spray and Stay Gel Lubricant No-Drip Formula with SMART STRAW&nbsp;SPRAYS 2 WAYS, 10 OZ', 'RADEX RD1503+ w/o dosimeter: High accuracy Geiger counter, radiation detector (English)', 'FLIR CM174 True RMS 600A AC/DC Clamp Meter with IGM', 'Wypall X90 Extended Use Cloths (12891), Reusable Wipes BRAG BOX, Blue Denim, 1 Box / Case, 136 Sheets / Box', 'ZING 2268 Eco Parking Sign, No Parking Anytime, Left and Right Arrow, 18Hx12W, Engineer Grade Prismatic, Recycled Aluminum']","ZING 1885S Zing Safety Sign, Fire Extinguisher with Arrow, 14"" Height x 3.25"" Width, Recycled Polystyrene SelfAdhesive, Red on White","[312, 1092, 3565, 2495, 525, 186, 1372, 1635, 3252]",2200,"['<a_68><b_241><c_90>', '<a_24><b_214><c_209>', '<a_173><b_73><c_110>', '<a_109><b_31><c_160>', '<a_173><b_98><c_193>', '<a_153><b_62><c_50>', '<a_107><b_181><c_170>', '<a_210><b_134><c_228>', '<a_68><b_45><c_3>']",<a_68><b_12><c_64>
4488,A27,"['HOODDEAL 50pcs Waterproof Solder Seal Heat Shrink Butt Connectors with Soldering Sleeve', 'LDR Industries 516 B1210 Nylon Tubing, 1/2"" x 10\', Clear', 'Stanley Wet/Dry Vacuum with Wall Mount, 1 Gallon, 1.5 Horsepower', 'Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown', 'Swordfish 31930 Stainless Steel Screw Assortment, 420 Piece', 'Fantronics 7mm Android Endoscope OTG Micro USB Endoscope Waterproof Borescopes Inspection Camera with 6 LED and 3.5M Cable', 'DuPont Teflon Non-Stick', 'DuPont Teflon Silicone Lubricant', 'Break-Free CLP-2 Cleaner Lubricant Preservative 4 oz (113.4 gram) Aerosol']",High Temperature Heat Resistant Tape Sublimation Tape Koptan Tape 2 Rolls 10mm X 33m 100ft,"[134, 135, 136, 117, 137, 138, 139, 140, 141]",142,"['<a_67><b_199><c_82>', '<a_228><b_36><c_120>', '<a_24><b_2><c_2>', '<a_165><b_107><c_44>', '<a_224><b_150><c_112>', '<a_180><b_55><c_136>', '<a_197><b_204><c_0>', '<a_173><b_201><c_145>', '<a_173><b_23><c_3>']",<a_206><b_209><c_144>
4489,A5524,"['Rotometals Kilo Bismuth Metal 99.99% Premium Grade', 'Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)', 'Dinglab,500ml Chemistry Lab Glassware Kit,glass Distilling,distillation Apparatus,24/40', 'Funnel, Regular stem, glass, 50 OD x 50mm stem']","Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips","[3363, 232, 3627, 1953]",560,"['<a_79><b_101><c_91>', '<a_94><b_163><c_50>', '<a_94><b_4><c_164>', '<a_94><b_221><c_88>']",<a_94><b_166><c_155>
4490,A6234,"['Avery 12605 Double Wired Shipping Tags, 13pt. Stock, 4 3/4 x 2 3/8, Manila (Box of 1000)', 'WD-40 Multi-Use Product - Multi-Purpose Lubricant with EZ-REACH Flexible Straw. 14.4 oz. (6 Pack)', 'Schaeffer Manufacturing Co. 0190-011S Penetro 90, 13 oz.', 'Extech MA145 True RMS 300A AC/DC Clamp Meter']",HHIP 4401-0811 Mini Universal Magnetic Base with Fine,"[1085, 628, 982, 1332]",1374,"['<a_68><b_105><c_85>', '<a_173><b_94><c_213>', '<a_173><b_16><c_141>', '<a_36><b_8><c_82>']",<a_104><b_85><c_106>
4491,A6386,"['Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)', 'Tekz 45250 Metric Nut and Bolt Assortment - 475 Piece', 'Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm', 'HICTOP 3 Pcs 3D Printer Extruder 0.4mm Brass Nozzle + 3 Pcs Extruder 1.75mm Tube for Reprap Prusa I3', 'XTC-3D High Performance 3D Print Coating, 6.4 Oz', 'Rigol DS1054Z Digital Oscilloscopes - Bandwidth: 50 Mhz, Channels: 4', 'Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack', 'Electronics-Salon 30 Types 74HCxx Series Logic IC Assortment Kit, High-Speed Si-Gate CMOS IC.', 'Remington Industries 22UL1007STRYEL UL1007 22 AWG Gauge Stranded Hook-Up Wire, 300V, 0.0253"" Diameter, 100\' Length, Yellow', 'Vastar ESD Anti-Static Wrist Strap Components, Blue']",Elenco  Resistor Substitution Box - RS-400,"[202, 2592, 2151, 2696, 2738, 1435, 635, 3052, 957, 3337]",3002,"['<a_165><b_15><c_16>', '<a_224><b_199><c_215>', '<a_91><b_115><c_103>', '<a_91><b_105><c_93>', '<a_223><b_201><c_2>', '<a_36><b_186><c_16>', '<a_30><b_191><c_20>', '<a_30><b_183><c_89>', '<a_67><b_152><c_6>', '<a_23><b_38><c_36>']",<a_73><b_189><c_52>
4492,A4773,"['Oral-B Professional Healthy Clean + Sensitive Gum Care Precision 3000 Rechargeable Electric Toothbrush', 'Tensive Parker Labs Conductive Adhesive Gel, 50 Gram', 'Tensive Parker Labs Conductive Adhesive Gel, 50 Gram', 'UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)', 'UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)']","Dremel SM520c 3-Inch Masonry Cut-Off Wheel, 3-Pack","[920, 739, 739, 7, 8]",1394,"['<a_197><b_165><c_3>', '<a_233><b_155><c_63>', '<a_233><b_155><c_63>', '<a_210><b_231><c_0>', '<a_210><b_231><c_0>']",<a_193><b_186><c_178>
4493,A4482,"['Gorilla Super Glue Gel, 15 Gram, Clear', 'Small Hairpin Cotter Pin Shop Assortment - 150 Pc', 'Strenco 1"" Self Adhesive Black Hook and Loop 5 yards Sticky Back Tape Fastener 15 feet - Light Weight', 'Forney 72729 Wire Cup Brush, Coarse Crimped with 1/4-Inch Hex Shank, 2-Inch-by-.012-Inch']","Century Drill and Tool 76221 Coarse Drill Cup Wire Brush, 2-3/4-Inch","[172, 2904, 568, 1460]",534,"['<a_165><b_52><c_74>', '<a_224><b_253><c_195>', '<a_206><b_0><c_144>', '<a_193><b_178><c_239>']",<a_193><b_104><c_2>
4494,A7192,"['Heat High Temperature Resistant Adhesive Gold Tape for Electric Task 30m 12mm', 'V6 3D Printer J-head Hotend with Single Cooling Fan for 1.75mm/3.0mm Direct Filament Wade Extruder 0.3mm/0.4mm/0.5mm Nozzle', 'SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2 lbs) Spool (Orange)', 'BIQU GT2 20Teeth 5mm Bore Aluminum Timing Belt Idler Pulley for 3D Printer 6mm Width Timing Belt (Pack of 5pcs)', 'OctagonStar Flexible Couplings 5mm to 8mm NEMA 17 Shaft for RepRap 3D Printer or CNC Machine2PCS', 'RMP .125 3003 H14 Aluminum Sheet 12"" x 12']","3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS","[1402, 2911, 2330, 1755, 2743, 1305]",2909,"['<a_206><b_219><c_143>', '<a_158><b_217><c_39>', '<a_223><b_220><c_22>', '<a_159><b_251><c_245>', '<a_159><b_179><c_39>', '<a_251><b_111><c_10>']",<a_223><b_80><c_84>
4495,A5552,"['Thogus Polyethylene Tube Fitting, 90 Degree Elbow, Black, 3/8"" Barbed (Pack of 10)', 'Thogus Polyethylene Tube Fitting, Coupler, Black, 3/16"" Barbed (Pack of 10)', 'Thogus Polypropylene Tube Fitting, Tee, Black, 3/4"" x 3/4"" x 1/2"" Barbed (Pack of 10)', 'Kerick Valve MA052 PVC Mini Float Valve, Tank Mount, Adjustable Arm, 1.5 gpm at 60 psi, 1/2"" NPT Male', 'General Hydroponics Ph 7.0 Calibration Solution - 8 Ounces, 1 bottle', 'Banjo HB075 Polypropylene Hose Fitting, Adapter, 3/4"" NPT Male x 3/4"" Barbed', 'Banjo HB100 Polypropylene Hose Fitting, Adapter, 1"" NPT Male x 1"" Barbed']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[233, 234, 2005, 1314, 1834, 1421, 1016]",182,"['<a_108><b_49><c_131>', '<a_108><b_49><c_141>', '<a_108><b_49><c_206>', '<a_108><b_93><c_55>', '<a_229><b_166><c_248>', '<a_108><b_201><c_3>', '<a_108><b_201><c_1>']",<a_107><b_93><c_0>
4496,A6562,"['Hy-Ko Plastic Sign White 9"" X 12"" Protected By Video Surveillance Polystyrene', 'Dixon BA74 Brass Fitting, Adapter, 3/4"" GHT Male x 1/2"" NPTF Male', 'The Hillman Group 591519 Small Small Wood Screw Assortment, 195-Pack', 'XFasten Reflective Tape, Red & White, 2 Inches by 5 Yards']","Dynarex D1415 Povidone Iodine Prep Solution USP, 16 Fluid Ounce","[1972, 2801, 603, 2442]",2826,"['<a_158><b_68><c_148>', '<a_108><b_228><c_14>', '<a_224><b_114><c_148>', '<a_206><b_0><c_35>']",<a_44><b_52><c_59>
4497,A3435,"['White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length', 'HOODDEAL 50pcs Waterproof Solder Seal Heat Shrink Butt Connectors with Soldering Sleeve', 'PYREX 2L Narrow Mouth Erlenmeyer Flasks with Heavy Duty Rim, 1/pk']","The Hillman Group The Hillman Group 852143 18"" Winding Rod - For Torsion Springs 2-Pack","[93, 94, 134, 1080]",1938,"['<a_228><b_158><c_82>', '<a_228><b_158><c_11>', '<a_67><b_199><c_82>', '<a_94><b_195><c_69>']",<a_71><b_250><c_211>
4498,A1346,"['Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)', 'Ozark Trail TT-57 Xi-26-D 76064P, Utility Strap With Quick-Release Buckle, 72"" L, Black, 4 Piece', 'SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps', 'Torin Big Red Hydraulic Bottle Jack, 50 Ton Capacity', 'Omron Sprague Rappaport Stethoscope, Black', 'Syrtenty TENS Unit Electrodes Pads 2x2 Replacement Pads Electrode Patches for Electrotherapy', 'Hi-Lift Jack ORB Off-Road Base']","Duck Brand 240866 MAX Strength Duct Tape, 1.88 Inches by 35 Yards, White, Single Roll","[175, 1879, 310, 381, 342, 2725, 847]",2557,"['<a_202><b_52><c_97>', '<a_71><b_177><c_211>', '<a_42><b_225><c_133>', '<a_87><b_37><c_190>', '<a_180><b_218><c_166>', '<a_44><b_204><c_87>', '<a_87><b_174><c_86>']",<a_202><b_2><c_68>
4499,A3145,"['URBEST Heat Gun kit Fast Heating 1500W Hot Air Blower with 150Pcs 8 Various Heat Shrink Tubing', 'Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads', 'Red Devil Available 3332 Steel Wool Multi-Grade Pack']",Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,"[2729, 123, 1354]",84,"['<a_79><b_208><c_153>', '<a_173><b_194><c_4>', '<a_173><b_194><c_0>']",<a_104><b_186><c_66>
4500,A7500,"['3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', 'Triton 1"" Dial Indicator 0.001"" Graduation Travel Lug Back White Face', 'eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black', 'BIQU GT2 20Teeth 5mm Bore Aluminum Timing Belt Idler Pulley for 3D Printer 6mm Width Timing Belt (Pack of 5pcs)']",Bearing 608ZZ Shielded 8x22x7 Miniature Ball Bearings(Pack of 10),"[3112, 2887, 1206, 1755]",1344,"['<a_223><b_80><c_3>', '<a_104><b_119><c_227>', '<a_158><b_245><c_180>', '<a_159><b_251><c_245>']",<a_251><b_44><c_87>
4501,A4385,"['Arrow Fastener 508IP Genuine T50 1/2-Inch Staples, 5,000-Pack', 'Bel-Art Labmat Bench Liner; 50 Feet, White (F24675-0000)', 'Bissell Zing Bagged Canister Vacuum, Maroon, 4122 - Corded']",Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included,"[428, 1621, 725]",476,"['<a_42><b_251><c_65>', '<a_68><b_143><c_19>', '<a_197><b_33><c_216>']",<a_180><b_128><c_50>
4502,A4521,"['Craftsman 100 Piece drilling and driving kit', 'Teamstrap Moving and Lifting Straps', 'Rubbermaid Professional Plus Heavy-Duty Spray Bottle,32 fl OZ (946ml), (FG6C13PR06)', 'ARROW 160375 1-1/4"" Vinyl Coated Cup Hooks (Pack of 36)']","NoTrax 109 Brush Step Entrance Mat, for Lobbies and Indoor Entranceways, 3' Width x 10' Length x 3/8"" Thickness, Red/Black","[643, 2836, 853, 1981]",1418,"['<a_159><b_33><c_241>', '<a_87><b_49><c_86>', '<a_150><b_137><c_84>', '<a_71><b_174><c_9>']",<a_68><b_34><c_0>
4503,A1022,"['Grizzly G1064 Cross-Sliding Vise', '213S3 Karter Scientific 30ml Amber Glass Dropping Bottle With Glass Dropper', 'Carter P60504 In-Line Electric Fuel Pump', 'Insta-cure gap filling 2oz Bob Smith Ind.']",Bissell 9595A CleanView Bagless Vacuum with OnePass,"[1263, 942, 1103, 1138]",570,"['<a_193><b_37><c_2>', '<a_17><b_78><c_244>', '<a_109><b_34><c_53>', '<a_99><b_219><c_2>']",<a_24><b_132><c_34>
4504,A360,"['Silica Gel Desiccants 2-1/4 x 1 1/2 Inches - 25 Silica Gel Packets of 10 Grams Each by Dry-Packs', 'Scott Kimberly-Clark 75190 Shop Towels, 10"" x 12"", Blue', 'Deli Wrap Interfolded Wax Paper/Dry Waxed Food Liner Master Size 12"" x 10&frac34;"", 500 Sheets', 'Georgia-Pacific 56620 Chrome Combination C-Fold/ Multifold Paper Towel Dispenser, 11.25"" Width x 4.438"" Depth']","Tape-Me Duct Tape Silver, 1.88 in x 55 yd (Pack of 3)","[284, 1009, 1269, 1270]",1271,"['<a_150><b_61><c_87>', '<a_206><b_233><c_23>', '<a_210><b_175><c_232>', '<a_210><b_6><c_56>']",<a_202><b_191><c_237>
4505,A6689,"['Gardner Bender DS-110N Duct Seal, 1 lb. Pug', 'HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White']","SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm","[3024, 2419, 2472, 1847]",2544,"['<a_170><b_218><c_244>', '<a_223><b_198><c_3>', '<a_223><b_198><c_6>', '<a_223><b_20><c_170>']",<a_223><b_86><c_176>
4506,A526,"['Dap 18275 DYNAFLEX 230, White 100% Waterproof Window, Door & Trim Sealant, 10.1 oz', 'WD-40 Multi-Use Product with SMART STRAW&nbsp;SPRAYS 2 WAYS 8 OZ', 'Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft', 'Dap 18001 Kwik Seal Caulk with 5.5-Ounce Tube, White', 'Dr.meter 30V/5A DC Bench Power Supply Single-Output 110V/220V Switchable with Alligator Clip included, US 3-prong Cable,PS305DM', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only),"[1502, 280, 168, 631, 844, 257, 257, 181, 181, 182]",33,"['<a_244><b_103><c_33>', '<a_173><b_197><c_47>', '<a_202><b_147><c_0>', '<a_244><b_197><c_136>', '<a_158><b_60><c_187>', '<a_165><b_107><c_20>', '<a_165><b_107><c_20>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_193><b_97><c_87>
4507,A3563,"['DEWALT DCT410S1 12V MAX Inspection Camera Kit', '3M 05539 Roloc 2"" Disc Pad Assembly', 'Wilton 11744 4-Inch Low Profile Drill Press Vise', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy']","Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack","[880, 766, 1068, 266]",465,"['<a_24><b_250><c_96>', '<a_159><b_196><c_108>', '<a_193><b_53><c_14>', '<a_104><b_60><c_152>']",<a_71><b_122><c_150>
4508,A5957,"['30 Bearing 608ZZ 8x22x7 Shielded Greased Miniature Ball Bearings', 'Inland 1.75mm Purple PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'NinjaFlex TPU Flexible Filament 1.75mm 50g Midnight (black)', 'uxcell 624ZZ 4mm x 13mm x 5mm Single Row Shielded Deep Groove Ball Bearing 10 Pcs', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS']",Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,"[1597, 3114, 3478, 2203, 2909]",2151,"['<a_251><b_44><c_109>', '<a_158><b_72><c_213>', '<a_223><b_242><c_201>', '<a_251><b_207><c_139>', '<a_223><b_80><c_84>']",<a_91><b_115><c_103>
4509,A777,"['3M 9089NA Drywall Sanding Screen, 4 3/16in x 11 1/4 in, 2-Sheet Fine-Grit', '4oz. Industrial Insect Repellent Deet Free Meets ASTM F2621 FR Clothing & ASTM D120 Linesmen Glove tested', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)', 'ETA hand2mind Plastic Rainbow Fraction Tiles, Math Manipulative (Set of 51)']","ETA hand2mind 42188 Rainbow Fraction and Decimal Tiles, Plastic (Set of 51)","[1005, 2074, 150, 2075]",2076,"['<a_68><b_6><c_85>', '<a_173><b_99><c_11>', '<a_66><b_78><c_36>', '<a_14><b_175><c_144>']",<a_14><b_175><c_121>
4510,A1927,"['Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz)', 'Country Brook Design | Black Sew on Hook and Loop (2 inch, 10 yards)', 'iRobot Braava 380t Robot Mop', 'LASCO 11-1033 PTFE Pipe Sealant Tape, 1/2-Inch x 100-Inch, White', 'Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black', 'Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey', 'The Hillman Group 591519 Small Small Wood Screw Assortment, 195-Pack', 'Flex Seal Spray Rubber Sealant Coating, 14-oz, Clear', 'Duck Brand 241410 Pittsburgh Steelers NFL Team Logo Duct Tape, 1.88-Inch by 10 Yards, Single Roll', 'Industrial & Scientific"" />']","Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling","[515, 1485, 679, 160, 338, 521, 603, 919, 639, 2759]",1184,"['<a_150><b_132><c_2>', '<a_206><b_0><c_223>', '<a_197><b_132><c_32>', '<a_79><b_87><c_179>', '<a_107><b_90><c_50>', '<a_67><b_106><c_113>', '<a_224><b_114><c_148>', '<a_244><b_1><c_199>', '<a_122><b_54><c_184>', '<a_15><b_214><c_60>']",<a_71><b_93><c_169>
